Stage,Round,Leg,Date,Team 1,FT,HT,Team 2,Conf 1,Conf 2,ET,P
Regular,?,,(Sat) 15 Aug 2015 (W32),Sporting Kansas City (22),4-3,?,Vancouver Whitecaps FC (25),West,West,,
Regular,?,,(Sat) 15 Aug 2015 (W32),Real Salt Lake (25),0-1,?,Portland Timbers (25),West,West,,
Regular,?,,(Sun) 16 Aug 2015 (W32),Seattle Sounders FC (25),4-0,?,Orlando City SC (25),West,East,,
Regular,?,,(Sun) 16 Aug 2015 (W32),Philadelphia Union (25),3-3,?,Chicago Fire (23),East,East,,
Regular,?,,(Wed) 19 Aug 2015 (W33),Columbus Crew SC (25),2-2,?,New York City FC (25),East,East,,
Regular,?,,(Wed) 19 Aug 2015 (W33),Sporting Kansas City (23),0-5,?,San Jose Earthquakes (24),West,West,,
Regular,?,,(Fri) 21 Aug 2015 (W33),Portland Timbers (26),2-2,?,Houston Dynamo (25),West,West,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Toronto FC (24),5-0,?,Orlando City SC (26),East,East,,
Regular,?,,(Sat) 22 Aug 2015 (W33),D.C. United (27),0-2,?,San Jose Earthquakes (25),East,West,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Columbus Crew SC (26),3-2,?,Sporting Kansas City (24),East,West,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Montreal Impact (22),0-1,?,Philadelphia Union (26),East,East,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Chicago Fire (24),0-1,?,Colorado Rapids (24),East,West,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Real Salt Lake (26),2-0,?,Seattle Sounders FC (26),West,West,,
Regular,?,,(Sat) 22 Aug 2015 (W33),Vancouver Whitecaps FC (26),1-0,?,FC Dallas (24),West,West,,
Regular,?,,(Sun) 23 Aug 2015 (W33),LA Galaxy (27),5-1,?,New York City FC (26),West,East,,
Regular,?,,(Wed) 26 Aug 2015 (W34),Chicago Fire (25),3-2,?,New York Red Bulls (24),East,East,,
Regular,?,,(Wed) 26 Aug 2015 (W34),Colorado Rapids (25),2-1,?,Houston Dynamo (26),West,West,,
Regular,?,,(Fri) 28 Aug 2015 (W34),San Jose Earthquakes (26),1-0,?,LA Galaxy (28),West,West,,
Regular,?,,(Sat) 29 Aug 2015 (W34),New York City FC (27),1-2,?,Columbus Crew SC (27),East,East,,
Regular,?,,(Sat) 29 Aug 2015 (W34),Toronto FC (25),2-1,?,Montreal Impact (23),East,East,,
Regular,?,,(Sat) 29 Aug 2015 (W34),Philadelphia Union (27),0-1,?,New England Revolution (26),East,East,,
Regular,?,,(Sat) 29 Aug 2015 (W34),Colorado Rapids (26),2-1,?,Sporting Kansas City (25),West,West,,
Regular,?,,(Sat) 29 Aug 2015 (W34),Houston Dynamo (27),2-0,?,Vancouver Whitecaps FC (27),West,West,,
Regular,?,,(Sat) 29 Aug 2015 (W34),FC Dallas (25),2-0,?,Real Salt Lake (27),West,West,,
Regular,?,,(Sat) 29 Aug 2015 (W34),Orlando City SC (27),1-1,?,Chicago Fire (26),East,East,,
Regular,?,,(Sun) 30 Aug 2015 (W34),Seattle Sounders FC (27),2-1,?,Portland Timbers (27),West,West,,
Regular,?,,(Sun) 30 Aug 2015 (W34),New York Red Bulls (25),3-0,?,D.C. United (28),East,East,,
Regular,?,,(Sat) 5 Sep 2015 (W35),New England Revolution (27),3-0,?,Orlando City SC (28),East,East,,
Regular,?,,(Sat) 5 Sep 2015 (W35),Montreal Impact (24),4-3,?,Chicago Fire (27),East,East,,
Regular,?,,(Sat) 5 Sep 2015 (W35),Seattle Sounders FC (28),2-1,?,Toronto FC (26),West,East,,
Regular,?,,(Sat) 5 Sep 2015 (W35),San Jose Earthquakes (27),1-2,?,Philadelphia Union (28),West,East,,
Regular,?,,(Sun) 6 Sep 2015 (W35),Columbus Crew SC (28),0-3,?,FC Dallas (26),East,West,,
Regular,?,,(Wed) 9 Sep 2015 (W36),Vancouver Whitecaps FC (28),2-0,?,Colorado Rapids (27),West,West,,
Regular,?,,(Wed) 9 Sep 2015 (W36),Portland Timbers (28),0-0,?,Sporting Kansas City (26),West,West,,
Regular,?,,(Fri) 11 Sep 2015 (W36),New York Red Bulls (26),3-2,?,Chicago Fire (28),East,East,,
Regular,?,,(Sat) 12 Sep 2015 (W36),Philadelphia Union (29),1-2,?,Columbus Crew SC (29),East,East,,
Regular,?,,(Sat) 12 Sep 2015 (W36),Houston Dynamo (28),1-3,?,Real Salt Lake (28),West,West,,
Regular,?,,(Sat) 12 Sep 2015 (W36),FC Dallas (27),2-1,?,New York City FC (28),West,East,,
Regular,?,,(Sat) 12 Sep 2015 (W36),Colorado Rapids (28),1-0,?,D.C. United (29),West,East,,
Regular,?,,(Sat) 12 Sep 2015 (W36),LA Galaxy (29),0-0,?,Montreal Impact (25),West,East,,
Regular,?,,(Sat) 12 Sep 2015 (W36),San Jose Earthquakes (28),1-1,?,Seattle Sounders FC (29),West,West,,
Regular,?,,(Sun) 13 Sep 2015 (W36),Toronto FC (27),1-3,?,New England Revolution (28),East,East,,
Regular,?,,(Sun) 13 Sep 2015 (W36),Orlando City SC (29),3-1,?,Sporting Kansas City (27),East,West,,
Regular,?,,(Wed) 16 Sep 2015 (W37),New York City FC (29),2-0,?,Toronto FC (28),East,East,,
Regular,?,,(Wed) 16 Sep 2015 (W37),New England Revolution (29),2-1,?,New York Red Bulls (27),East,East,,
Regular,?,,(Wed) 16 Sep 2015 (W37),San Jose Earthquakes (29),1-1,?,Montreal Impact (26),West,East,,
Regular,?,,(Fri) 18 Sep 2015 (W37),Sporting Kansas City (28),3-1,?,FC Dallas (28),West,West,,
Regular,?,,(Sat) 19 Sep 2015 (W37),Toronto FC (29),3-1,?,Colorado Rapids (29),East,West,,
Regular,?,,(Sat) 19 Sep 2015 (W37),New York City FC (30),3-0,?,San Jose Earthquakes (30),East,West,,
Regular,?,,(Sat) 19 Sep 2015 (W37),Vancouver Whitecaps FC (29),0-3,?,Seattle Sounders FC (30),West,West,,
Regular,?,,(Sat) 19 Sep 2015 (W37),D.C. United (30),1-2,?,Columbus Crew SC (30),East,East,,
Regular,?,,(Sat) 19 Sep 2015 (W37),Montreal Impact (27),3-0,?,New England Revolution (30),East,East,,
Regular,?,,(Sat) 19 Sep 2015 (W37),Chicago Fire (29),0-1,?,Orlando City SC (30),East,East,,
Regular,?,,(Sat) 19 Sep 2015 (W37),Real Salt Lake (29),3-0,?,LA Galaxy (30),West,West,,
Regular,?,,(Sun) 20 Sep 2015 (W37),Portland Timbers (29),0-2,?,New York Red Bulls (28),West,East,,
Regular,?,,(Sun) 20 Sep 2015 (W37),Philadelphia Union (30),2-0,?,Houston Dynamo (29),East,West,,
Regular,?,,(Wed) 23 Sep 2015 (W38),Montreal Impact (28),2-1,?,Chicago Fire (30),East,East,,
Regular,?,,(Wed) 23 Sep 2015 (W38),Houston Dynamo (30),1-0,?,Sporting Kansas City (29),West,West,,
Regular,?,,(Fri) 25 Sep 2015 (W38),New York Red Bulls (29),2-5,?,Orlando City SC (31),East,East,,
Regular,?,,(Sat) 26 Sep 2015 (W38),Toronto FC (30),3-2,?,Chicago Fire (31),East,East,,
Regular,?,,(Sat) 26 Sep 2015 (W38),Montreal Impact (29),2-0,?,D.C. United (31),East,East,,
Regular,?,,(Sat) 26 Sep 2015 (W38),New England Revolution (31),1-1,?,Philadelphia Union (31),East,East,,
Regular,?,,(Sat) 26 Sep 2015 (W38),Columbus Crew SC (31),1-2,?,Portland Timbers (30),East,West,,
Regular,?,,(Sat) 26 Sep 2015 (W38),Houston Dynamo (31),3-2,?,Colorado Rapids (30),West,West,,
Regular,?,,(Sat) 26 Sep 2015 (W38),Vancouver Whitecaps FC (30),1-2,?,New York City FC (31),West,East,,
Regular,?,,(Sun) 27 Sep 2015 (W38),San Jose Earthquakes (31),1-0,?,Real Salt Lake (30),West,West,,
Regular,?,,(Sun) 27 Sep 2015 (W38),LA Galaxy (31),3-2,?,FC Dallas (29),West,West,,
Regular,?,,(Sun) 27 Sep 2015 (W38),Sporting Kansas City (30),1-1,?,Seattle Sounders FC (31),West,West,,
Regular,?,,(Fri) 2 Oct 2015 (W39),D.C. United (32),2-1,?,New York City FC (32),East,East,,
Regular,?,,(Sat) 3 Oct 2015 (W39),Toronto FC (31),3-1,?,Philadelphia Union (32),East,East,,
Regular,?,,(Sat) 3 Oct 2015 (W39),New York Red Bulls (30),2-1,?,Columbus Crew SC (32),East,East,,
Regular,?,,(Sat) 3 Oct 2015 (W39),Orlando City SC (32),2-1,?,Montreal Impact (30),East,East,,
Regular,?,,(Sat) 3 Oct 2015 (W39),Chicago Fire (32),3-1,?,New England Revolution (32),East,East,,
Regular,?,,(Sat) 3 Oct 2015 (W39),Portland Timbers (31),0-1,?,Sporting Kansas City (31),West,West,,
Regular,?,,(Sat) 3 Oct 2015 (W39),San Jose Earthquakes (32),1-1,?,Vancouver Whitecaps FC (31),West,West,,
Regular,?,,(Sun) 4 Oct 2015 (W39),Colorado Rapids (31),1-2,?,Real Salt Lake (31),West,West,,
Regular,?,,(Sun) 4 Oct 2015 (W39),FC Dallas (30),4-1,?,Houston Dynamo (32),West,West,,
Regular,?,,(Sun) 4 Oct 2015 (W39),Seattle Sounders FC (32),1-1,?,LA Galaxy (32),West,West,,
Regular,?,,(Wed) 7 Oct 2015 (W40),New York Red Bulls (31),2-1,?,Montreal Impact (31),East,East,,
Regular,?,,(Wed) 7 Oct 2015 (W40),Vancouver Whitecaps FC (32),0-0,?,FC Dallas (31),West,West,,
Regular,?,,(Sat) 10 Oct 2015 (W40),Colorado Rapids (32),0-1,?,Montreal Impact (32),West,East,,
Regular,?,,(Wed) 14 Oct 2015 (W41),Toronto FC (32),2-1,?,New York Red Bulls (32),East,East,,
Regular,?,,(Wed) 14 Oct 2015 (W41),FC Dallas (32),2-0,?,Vancouver Whitecaps FC (33),West,West,,
Regular,?,,(Wed) 14 Oct 2015 (W41),Real Salt Lake (32),0-1,?,Portland Timbers (32),West,West,,
Regular,?,,(Fri) 16 Oct 2015 (W41),Orlando City SC (33),2-1,?,New York City FC (33),East,East,,
Regular,?,,(Fri) 16 Oct 2015 (W41),San Jose Earthquakes (33),1-0,?,Sporting Kansas City (32),West,West,,
Regular,?,,(Sat) 17 Oct 2015 (W41),Real Salt Lake (33),0-1,?,FC Dallas (33),West,West,,
Regular,?,,(Sat) 17 Oct 2015 (W41),Toronto FC (33),0-2,?,Columbus Crew SC (33),East,East,,
Regular,?,,(Sat) 17 Oct 2015 (W41),New England Revolution (33),0-1,?,Montreal Impact (33),East,East,,
Regular,?,,(Sun) 18 Oct 2015 (W41),LA Galaxy (33),2-5,?,Portland Timbers (33),West,West,,
Regular,?,,(Sun) 18 Oct 2015 (W41),New York Red Bulls (33),4-1,?,Philadelphia Union (33),East,East,,
Regular,?,,(Sun) 18 Oct 2015 (W41),D.C. United (33),4-0,?,Chicago Fire (33),East,East,,
Regular,?,,(Sun) 18 Oct 2015 (W41),Houston Dynamo (33),1-1,?,Seattle Sounders FC (33),West,West,,
Regular,?,,(Wed) 21 Oct 2015 (W42),Sporting Kansas City (33),0-2,?,Colorado Rapids (33),West,West,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Philadelphia Union (34),1-0,?,Orlando City SC (34),East,East,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Montreal Impact (34),2-1,?,Toronto FC (34),East,East,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Columbus Crew SC (34),5-0,?,D.C. United (34),East,East,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Chicago Fire (34),1-2,?,New York Red Bulls (34),East,East,,
Regular,?,,(Sun) 25 Oct 2015 (W42),New York City FC (34),1-3,?,New England Revolution (34),East,East,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Portland Timbers (34),4-1,?,Colorado Rapids (34),West,West,,
Regular,?,,(Sun) 25 Oct 2015 (W42),FC Dallas (34),2-1,?,San Jose Earthquakes (34),West,West,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Vancouver Whitecaps FC (34),3-0,?,Houston Dynamo (34),West,West,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Seattle Sounders FC (34),3-1,?,Real Salt Lake (34),West,West,,
Regular,?,,(Sun) 25 Oct 2015 (W42),Sporting Kansas City (34),2-1,?,LA Galaxy (34),West,West,,
Playoff,Conf. Knockout,,(Wed) 28 Oct 2015 (W43),D.C. United (35),2-1,?,New England Revolution (35),East,East,,
Playoff,Conf. Knockout,,(Wed) 28 Oct 2015 (W43),Seattle Sounders FC (35),3-2,?,LA Galaxy (35),West,West,,
Playoff,Conf. Knockout,,(Thu) 29 Oct 2015 (W43),Montreal Impact (35),3-0,?,Toronto FC (35),East,East,,
Playoff,Conf. Knockout,,(Thu) 29 Oct 2015 (W43),Portland Timbers (35),1-1,?,Sporting Kansas City (35),West,West,2-2 (a.e.t.),7-6 (pen.)
Playoff,Conf. Semifinals,1,(Sun) 1 Nov 2015 (W43),D.C. United (36),0-1,?,New York Red Bulls (35),East,East,,
Playoff,Conf. Semifinals,1,(Sun) 1 Nov 2015 (W43),Montreal Impact (36),2-1,?,Columbus Crew SC (35),East,East,,
Playoff,Conf. Semifinals,1,(Sun) 1 Nov 2015 (W43),Portland Timbers (36),0-0,?,Vancouver Whitecaps FC (35),West,West,,
Playoff,Conf. Semifinals,1,(Sun) 1 Nov 2015 (W43),Seattle Sounders FC (36),2-1,?,FC Dallas (35),West,West,,
Playoff,Conf. Semifinals,2,(Sun) 8 Nov 2015 (W44),New York Red Bulls (36),1-0,?,D.C. United (37),East,East,,
Playoff,Conf. Semifinals,2,(Sun) 8 Nov 2015 (W44),Columbus Crew SC (36),2-1,?,Montreal Impact (37),East,East,3-1 (a.e.t.),
Playoff,Conf. Semifinals,2,(Sun) 8 Nov 2015 (W44),Vancouver Whitecaps FC (36),0-2,?,Portland Timbers (37),West,West,,
Playoff,Conf. Semifinals,2,(Sun) 8 Nov 2015 (W44),FC Dallas (36),2-1,?,Seattle Sounders FC (37),West,West,2-1 (a.e.t.),4-2 (pen.)
Playoff,Conf. Finals,1,(Sun) 22 Nov 2015 (W46),Columbus Crew SC (37),2-0,?,New York Red Bulls (37),East,East,,
Playoff,Conf. Finals,1,(Sun) 22 Nov 2015 (W46),Portland Timbers (38),3-1,?,FC Dallas (37),West,West,,
Playoff,Conf. Finals,2,(Sun) 29 Nov 2015 (W47),New York Red Bulls (38),1-0,?,Columbus Crew SC (38),East,East,,
Playoff,Conf. Finals,2,(Sun) 29 Nov 2015 (W47),FC Dallas (38),2-2,?,Portland Timbers (39),West,West,,
Playoff,Final,,(Sun) 6 Dec 2015 (W48),Columbus Crew SC (39),1-2,?,Portland Timbers (40),East,West,,
